TORNADO_BEGIN_DATE_TIME,TORNADO_END_DATE_TIME,TORNADO_BEGIN_LAT,TORNADO_BEGIN_LON,TORNADO_END_LAT,TORNADO_END_LON
2017-05-18 21:35:00,2017-05-18 21:40:00,35.5643,-95.3315,35.6049,-95.2516
2017-05-18 21:37:00,2017-05-18 21:39:00,35.73,-95.4173,35.752,-95.3932
2017-05-18 21:39:00,2017-05-18 21:52:00,35.8548,-95.5275,35.9625,-95.4019
2017-05-18 21:40:00,2017-05-18 21:43:00,35.7583,-95.3846,35.7893,-95.353
2017-05-18 21:51:00,2017-05-18 21:59:00,35.8843,-95.2652,36.0036,-95.1706
2017-05-18 22:04:00,2017-05-18 22:05:00,36.0748,-95.2395,36.0815,-95.2374
2017-05-18 22:01:00,2017-05-18 22:06:00,36.0169,-95.1727,36.0746,-95.1384
2017-05-18 22:06:00,2017-05-18 22:07:00,36.0746,-95.1384,36.0933,-95.1275
2017-05-18 15:37:00,2017-05-18 15:37:00,36.3647,-98.92,36.3647,-98.92
2017-05-18 15:57:00,2017-05-18 15:57:00,36.85,-98.695,36.85,-98.695
2017-05-19 18:22:00,2017-05-19 18:22:00,34.31,-97.2101,34.31,-97.2101
2017-05-19 18:24:00,2017-05-19 18:24:00,34.3322,-97.2048,34.3322,-97.2048
2017-05-19 18:47:00,2017-05-19 18:50:00,34.3635,-97.1132,34.3902,-97.0998
2017-05-27 21:17:00,2017-05-27 21:18:00,34.359,-97.037,34.358,-97.035
2017-05-18 20:56:00,2017-05-18 21:02:00,34.8403,-95.9151,34.8439,-95.8338
2017-05-16 13:45:00,2017-05-16 13:46:00,36.68,-100.71,36.681,-100.709
2017-05-18 21:41:00,2017-05-18 21:45:00,35.6183,-95.2472,35.6551,-95.2053
2017-05-18 14:40:00,2017-05-18 14:41:00,35.287,-98.859,35.288,-98.851
2017-05-27 21:18:00,2017-05-27 21:21:00,34.358,-97.035,34.337,-96.995
2017-05-27 21:39:00,2017-05-27 21:41:00,34.332,-96.844,34.33,-96.818
2017-05-27 22:06:00,2017-05-27 22:13:00,34.219,-97.735,34.227,-97.692
2017-05-19 20:44:00,2017-05-19 20:49:00,34.3381,-96.5992,34.3586,-96.5744
2017-05-19 20:56:00,2017-05-19 21:08:00,34.347,-96.6036,34.3995,-96.5248
2017-05-18 16:00:00,2017-05-18 16:07:00,36.507,-98.926,36.558,-98.954
2017-05-19 20:32:00,2017-05-19 20:34:00,34.267,-96.701,34.278,-96.679
2017-05-19 21:13:00,2017-05-19 21:20:00,34.4251,-96.4838,34.4558,-96.4466
2017-05-10 19:36:00,2017-05-10 19:41:00,34.34,-98.63,34.33,-98.6
2017-05-11 14:13:00,2017-05-11 14:13:00,35.9698,-97.0427,35.9698,-97.0427
2017-05-16 17:08:00,2017-05-16 17:11:00,35.07,-99.92,35.07,-99.9
2017-05-18 20:46:00,2017-05-18 20:54:00,34.8051,-96.0686,34.827,-95.9269
2017-05-18 21:30:00,2017-05-18 21:36:00,35.7882,-95.6194,35.835,-95.5523
2017-05-18 21:45:00,2017-05-18 21:46:00,35.8073,-95.3392,35.8133,-95.3324
2017-05-18 21:46:00,2017-05-18 21:51:00,35.8133,-95.3324,35.8843,-95.2652
2017-05-18 21:48:00,2017-05-18 22:04:00,35.915,-95.3299,36.0748,-95.2395
2017-05-16 17:23:00,2017-05-16 17:25:00,35.12,-99.85,35.12,-99.83
2017-05-18 13:02:00,2017-05-18 13:05:00,34.677,-99.594,34.684,-99.587
2017-05-27 19:20:00,2017-05-27 19:26:00,35.6012,-96.5336,35.605,-96.4973
2017-05-18 15:11:00,2017-05-18 15:11:00,36.127,-99.022,36.127,-99.022
2017-05-18 15:20:00,2017-05-18 15:20:00,35.5095,-98.6749,35.5095,-98.6749
2017-05-18 15:31:00,2017-05-18 15:36:00,36.312,-98.961,36.349,-98.955
2017-05-18 15:40:00,2017-05-18 15:40:00,35.309,-98.846,35.309,-98.846
2017-05-27 19:55:00,2017-05-27 20:02:00,35.5657,-96.4238,35.5607,-96.4146
2017-04-25 22:33:00,2017-04-25 22:42:00,36.3725,-95.3729,36.4476,-95.3176
2017-04-25 22:34:00,2017-04-25 22:41:00,36.4,-95.3887,36.426,-95.3273
2017-04-25 22:46:00,2017-04-25 22:57:00,36.379,-95.2087,36.4854,-95.0855
2017-04-29 15:17:00,2017-04-29 15:30:00,35.4394,-94.7782,35.49,-94.667
2017-04-28 21:36:00,2017-04-28 21:51:00,35.1017,-94.5783,35.2152,-94.5509
2017-04-16 18:42:00,2017-04-16 18:49:00,36.28,-98.94,36.26,-98.96
2017-05-10 19:31:00,2017-05-10 19:31:00,34.3016,-98.679,34.3016,-98.679
2017-05-18 14:29:00,2017-05-18 14:37:00,35.195,-98.971,35.222,-98.869
2017-04-16 17:43:00,2017-04-16 17:47:00,36.37,-98.94,36.365,-98.946
2017-04-16 18:09:00,2017-04-16 18:09:00,36.319,-98.29,36.319,-98.29
2017-04-25 21:13:00,2017-04-25 21:14:00,34.93,-96.694,34.932,-96.683
2017-04-25 21:50:00,2017-04-25 21:52:00,35.0763,-96.3949,35.0887,-96.3797
2017-06-25 17:08:00,2017-06-25 17:08:00,36.89,-102.24,36.89,-102.24
2017-06-25 17:33:00,2017-06-25 17:33:00,36.76,-102.38,36.76,-102.38
2017-08-06 00:19:00,2017-08-06 00:25:00,36.1097,-95.9367,36.0907,-95.8167
2017-08-06 00:27:00,2017-08-06 00:30:00,36.0919,-95.7936,36.0835,-95.7617
2017-08-06 00:30:00,2017-08-06 00:31:00,36.0835,-95.7617,36.0786,-95.7452
2017-08-06 00:32:00,2017-08-06 00:40:00,36.4443,-95.6908,36.5075,-95.6958
2017-08-06 01:11:00,2017-08-06 01:12:00,36.4496,-95.4409,36.4548,-95.4356
2017-08-06 01:12:00,2017-08-06 01:13:00,36.4548,-95.4356,36.4607,-95.4333
2017-10-21 19:36:00,2017-10-21 19:40:00,35.1832,-97.513,35.1818,-97.4784
2017-10-21 19:40:00,2017-10-21 19:42:00,35.1818,-97.4784,35.1783,-97.4543
2017-10-21 20:52:00,2017-10-21 20:55:00,35.2392,-96.6933,35.2247,-96.6632
2017-10-21 18:12:00,2017-10-21 18:13:00,34.9248,-98.252,34.9306,-98.2465
2017-10-21 18:08:00,2017-10-21 18:16:00,34.8966,-98.2702,34.9331,-98.2016
2017-10-21 18:12:00,2017-10-21 18:24:00,34.9405,-98.2503,34.99,-98.1621
2017-10-21 18:16:00,2017-10-21 18:21:00,34.9575,-98.2535,34.9835,-98.2154
2017-10-21 18:23:00,2017-10-21 18:28:00,34.9673,-98.1469,34.9862,-98.0948
2017-05-18 15:33:00,2017-05-18 15:33:00,35.58,-98.626,35.58,-98.626
2017-05-18 15:49:00,2017-05-18 16:00:00,36.435,-98.928,36.507,-98.926
2017-05-18 16:05:00,2017-05-18 16:08:00,35.6965,-98.3128,35.725,-98.292
2017-05-18 16:08:00,2017-05-18 16:10:00,35.725,-98.292,35.739,-98.282
2017-05-18 18:00:00,2017-05-18 18:00:00,34.4619,-98.0483,34.4619,-98.0483
2017-05-18 20:13:00,2017-05-18 20:14:00,34.65,-96.5306,34.6532,-96.5214
2017-05-10 19:05:00,2017-05-10 19:05:00,34.27,-98.94,34.27,-98.94
2017-05-16 17:46:00,2017-05-16 18:12:00,35.2402,-99.555,35.3816,-99.3644
2017-05-19 18:31:00,2017-05-19 18:33:00,34.3501,-97.1601,34.3501,-97.1601
2017-05-16 17:18:00,2017-05-16 17:30:00,35.564,-99.917,35.646,-99.766
2017-05-16 17:45:00,2017-05-16 17:46:00,35.75,-99.69,35.75,-99.69
2017-05-16 18:12:00,2017-05-16 18:18:00,35.3816,-99.3644,35.409,-99.329
2017-05-18 13:11:00,2017-05-18 13:16:00,34.695,-99.575,34.704,-99.559
2017-05-18 15:23:00,2017-05-18 15:31:00,36.226,-98.974,36.312,-98.961
2018-06-22 18:17:00,2018-06-22 18:17:00,36.66,-100.72,36.66,-100.72
2018-06-24 14:12:00,2018-06-24 14:12:00,34.74,-96.62,34.74,-96.62
2018-05-02 15:27:00,2018-05-02 15:28:00,34.939,-99.318,34.946,-99.312
2018-05-02 15:38:00,2018-05-02 15:40:00,34.953,-99.213,34.958,-99.193
2018-05-02 17:21:00,2018-05-02 17:22:00,34.27,-98.977,34.269,-98.97
2018-05-02 18:02:00,2018-05-02 18:07:00,34.195,-98.676,34.197,-98.616
2018-05-02 19:52:00,2018-05-02 19:53:00,35.028,-97.354,35.039,-97.336
2018-05-02 15:25:00,2018-05-02 15:27:00,34.926,-99.328,34.939,-99.318
2018-05-02 17:10:00,2018-05-02 17:10:00,34.258,-99.079,34.258,-99.079
2018-05-25 18:26:00,2018-05-25 18:26:00,35.398,-99.815,35.398,-99.815
2018-05-19 13:59:00,2018-05-19 14:01:00,36.6375,-96.5922,36.6527,-96.5636
2018-05-19 14:04:00,2018-05-19 14:05:00,36.6764,-96.494,36.6869,-96.4831
2018-05-28 18:41:00,2018-05-28 18:42:00,36.542,-101.638,36.546,-101.636
2018-05-28 19:21:00,2018-05-28 19:24:00,36.622,-101.272,36.644,-101.248
2018-08-19 14:45:00,2018-08-19 14:58:00,36.076,-95.44,36.1241,-95.3676
2018-08-19 14:34:00,2018-08-19 14:39:00,36.1307,-95.4613,36.1546,-95.44
2018-08-19 14:39:00,2018-08-19 14:55:00,36.1546,-95.44,36.224,-95.3644
2018-05-19 23:17:00,2018-05-19 23:22:00,34.885,-97.423,34.942,-97.319
2018-05-29 18:25:00,2018-05-29 18:31:00,36.5852,-98.8789,36.554,-98.862
2018-05-02 17:26:00,2018-05-02 17:28:00,34.2311,-98.9415,34.2164,-98.9199
2018-05-02 17:34:00,2018-05-02 17:43:00,34.2934,-98.8763,34.2803,-98.7821
2018-05-02 17:47:00,2018-05-02 17:56:00,34.324,-98.809,34.289,-98.76
2018-05-02 18:07:00,2018-05-02 18:10:00,34.329,-98.689,34.336,-98.662
2018-05-02 18:10:00,2018-05-02 18:13:00,34.336,-98.662,34.346,-98.641
2018-05-02 18:55:00,2018-05-02 19:06:00,34.753,-98.056,34.845,-97.931
2018-05-02 18:58:00,2018-05-02 19:06:00,35.13,-97.947,35.118,-97.853
2018-05-02 19:05:00,2018-05-02 19:06:00,35.16,-97.866,35.165,-97.863
2018-05-02 19:42:00,2018-05-02 19:51:00,35.2516,-97.4296,35.2764,-97.2928
2018-05-02 19:48:00,2018-05-02 19:52:00,34.992,-97.394,35.028,-97.354
2018-05-02 20:19:00,2018-05-02 20:20:00,35.157,-96.974,35.164,-96.964
2018-05-03 07:22:00,2018-05-03 07:23:00,34.848,-96.759,34.85,-96.756
2018-10-09 07:31:00,2018-10-09 07:33:00,35.301,-97.324,35.325,-97.296
2018-10-09 08:37:00,2018-10-09 08:37:00,35.48,-96.687,35.48,-96.687
2018-10-09 07:24:00,2018-10-09 07:25:00,35.493,-97.491,35.506,-97.484
2018-10-07 15:22:00,2018-10-07 15:22:00,34.6191,-98.9998,34.6191,-98.9998
2018-10-09 07:42:00,2018-10-09 07:48:00,35.491,-97.264,35.537,-97.21
2018-10-09 07:33:00,2018-10-09 07:42:00,35.592,-97.436,35.665,-97.383
2018-10-09 07:30:00,2018-10-09 07:34:00,35.206,-97.301,35.246,-97.262
2018-10-09 07:28:00,2018-10-09 07:46:00,35.433,-97.404,35.552,-97.298
2018-10-07 16:10:00,2018-10-07 16:10:00,34.904,-98.6623,34.904,-98.6623
2018-10-09 06:58:00,2018-10-09 06:59:00,33.932,-97.125,33.941,-97.112
2018-10-07 16:38:00,2018-10-07 16:39:00,34.501,-97.166,34.507,-97.16
2018-10-07 16:39:00,2018-10-07 16:39:00,34.507,-97.16,34.507,-97.16
2018-10-07 18:46:00,2018-10-07 18:50:00,36.569,-96.7083,36.5795,-96.6846
2018-11-30 21:28:00,2018-11-30 21:30:00,35.4606,-95.113,35.4816,-95.0932
2018-11-30 21:30:00,2018-11-30 21:37:00,35.4816,-95.0932,35.5422,-95.0373
2018-11-30 21:36:00,2018-11-30 21:38:00,36.3141,-96.0409,36.3273,-96.0193
2018-11-30 21:43:00,2018-11-30 21:47:00,35.6064,-94.9933,35.6385,-94.9758
2018-11-30 22:13:00,2018-11-30 22:14:00,35.8902,-94.8073,35.9009,-94.8001
2018-11-30 22:14:00,2018-11-30 22:15:00,35.9009,-94.8001,35.9072,-94.7972
2018-11-30 21:47:00,2018-11-30 22:13:00,35.6385,-94.9758,35.8902,-94.8073
2018-11-30 22:15:00,2018-11-30 22:39:00,35.9072,-94.7972,36.1615,-94.7012
2018-11-30 22:39:00,2018-11-30 22:46:00,36.1615,-94.7012,36.231,-94.6704
2018-11-30 20:58:00,2018-11-30 20:59:00,34.2278,-96.6806,34.2391,-96.6749
2019-05-17 18:32:00,2019-05-17 18:39:00,36.9622,-100.5635,37.0006,-100.5432
2019-05-20 16:12:00,2019-05-20 16:29:00,34.809,-99.614,34.93,-99.492
2019-05-25 21:53:00,2019-05-25 21:53:00,35.516,-97.492,35.516,-97.492
2019-05-21 03:13:00,2019-05-21 03:13:00,35.277,-97.318,35.277,-97.318
2019-05-20 16:09:00,2019-05-20 16:09:00,36.1279,-97.4462,36.1279,-97.4462
2019-05-20 15:59:00,2019-05-20 15:59:00,34.6967,-99.7565,34.6967,-99.7565
2019-05-20 15:37:00,2019-05-20 15:38:00,34.6593,-99.9573,34.6593,-99.9573
2019-05-20 16:38:00,2019-05-20 16:38:00,34.9498,-99.3925,34.9498,-99.3925
2019-05-20 14:43:00,2019-05-20 14:47:00,35.897,-97.716,35.944,-97.684
2019-05-20 15:57:00,2019-05-20 15:59:00,36.123,-97.676,36.123,-97.664
2019-05-20 16:05:00,2019-05-20 16:08:00,36.19,-97.495,36.211,-97.46
2019-05-20 16:38:00,2019-05-20 16:38:00,36.393,-97.052,36.393,-97.052
2019-05-20 17:14:00,2019-05-20 17:15:00,35.0435,-99.223,35.0435,-99.223
2019-05-20 15:45:00,2019-05-20 15:45:00,34.7066,-99.8712,34.7066,-99.8712
2019-05-25 21:57:00,2019-05-25 21:57:00,35.5364,-97.4595,35.5364,-97.4595
2019-05-21 02:48:00,2019-05-21 02:50:00,35.139,-97.409,35.146,-97.399
2019-05-21 03:22:00,2019-05-21 03:24:00,35.358,-97.25,35.356,-97.226
2019-05-21 05:25:00,2019-05-21 05:25:00,33.8991,-96.6893,33.8991,-96.6893
2019-05-07 22:46:00,2019-05-07 22:48:00,35.2231,-99.0239,35.2231,-99.0239
2019-05-07 23:27:00,2019-05-07 23:27:00,34.728,-99.095,34.728,-99.095
2019-05-07 19:32:00,2019-05-07 19:36:00,35.773,-99.181,35.801,-99.185
2019-05-24 17:35:00,2019-05-24 17:35:00,34.7655,-99.33,34.7655,-99.33
2019-05-25 18:14:00,2019-05-25 18:14:00,35.1293,-99.3976,35.1293,-99.3976
2019-05-20 14:46:00,2019-05-20 14:47:00,35.9592,-97.68,35.9592,-97.68
2019-05-20 15:08:00,2019-05-20 15:08:00,36.116,-97.497,36.116,-97.497
2019-06-15 19:40:00,2019-06-15 19:49:00,35.833,-98.932,35.812,-98.974
2019-06-15 19:49:00,2019-06-15 19:50:00,35.812,-98.974,35.81,-98.974
2019-06-16 13:19:00,2019-06-16 13:20:00,35.8312,-98.0845,35.8312,-98.0845
2019-06-16 16:50:00,2019-06-16 16:50:00,34.9066,-97.3133,34.9066,-97.3133
2019-06-15 20:16:00,2019-06-15 20:18:00,35.74,-98.976,35.724,-98.984
2019-05-20 21:35:00,2019-05-20 21:43:00,36.2675,-95.1491,36.2853,-95.089
2019-04-30 13:03:00,2019-04-30 13:10:00,35.7058,-95.8747,35.7193,-95.8335
2019-04-30 13:14:00,2019-04-30 13:16:00,36.38,-96.0511,36.3886,-96.0316
2019-04-30 13:51:00,2019-04-30 13:51:00,36.5348,-95.8042,36.5348,-95.8042
2019-04-30 15:24:00,2019-04-30 15:28:00,36.8403,-94.9993,36.8474,-94.9647
2019-04-30 16:33:00,2019-04-30 16:40:00,36.6346,-94.9563,36.6705,-94.9136
2019-04-30 16:40:00,2019-04-30 16:41:00,36.6705,-94.9136,36.679,-94.9065
2019-04-30 21:41:00,2019-04-30 21:57:00,34.79,-95.6489,34.8726,-95.52
2019-04-30 22:51:00,2019-04-30 22:56:00,34.899,-94.9094,34.9095,-94.8323
2019-04-30 10:53:00,2019-04-30 11:01:00,35.885,-96.857,35.917,-96.823
2019-04-30 11:09:00,2019-04-30 11:09:00,34.4,-96.9448,34.4,-96.9448
2019-04-30 11:13:00,2019-04-30 11:14:00,35.99,-96.746,35.994,-96.74
2019-04-30 11:23:00,2019-04-30 11:31:00,34.506,-96.8684,34.5257,-96.8492
2019-04-30 14:51:00,2019-04-30 14:51:00,34.2693,-98.8072,34.2693,-98.8072
2019-04-30 20:34:00,2019-04-30 20:35:00,34.436,-96.255,34.444,-96.247
2019-05-29 15:21:00,2019-05-29 15:22:00,33.9471,-95.0533,33.954,-95.0368
2019-05-21 05:31:00,2019-05-21 05:35:00,36.1742,-95.9725,36.1789,-95.932
2019-05-20 20:05:00,2019-05-20 20:06:00,36.1543,-95.8549,36.1565,-95.8492
2019-05-20 21:09:00,2019-05-20 21:10:00,35.9365,-95.4118,35.9436,-95.4015
2019-10-20 22:08:00,2019-10-20 22:15:00,35.9436,-95.5608,35.9928,-95.4469
2019-05-20 21:45:00,2019-05-20 21:56:00,36.1615,-94.9891,36.2307,-94.8497
2019-10-20 22:12:00,2019-10-20 22:22:00,35.6351,-95.6311,35.7161,-95.5232
2019-10-20 22:39:00,2019-10-20 22:43:00,36.1189,-94.9665,36.1211,-94.9143
2019-05-21 05:37:00,2019-05-21 05:39:00,36.2334,-95.9153,36.2359,-95.9032
2019-05-21 05:48:00,2019-05-21 05:49:00,36.3156,-95.8231,36.3212,-95.8149
2019-10-20 23:00:00,2019-10-20 23:06:00,36.141,-94.6644,36.1524,-94.561
2019-05-18 10:58:00,2019-05-18 11:00:00,36.3049,-95.4547,36.3158,-95.4357
2019-05-18 11:00:00,2019-05-18 11:11:00,36.3158,-95.4357,36.3998,-95.3205
2019-05-18 11:32:00,2019-05-18 11:35:00,36.47,-95.086,36.4945,-95.0606
2019-05-18 12:13:00,2019-05-18 12:15:00,35.1901,-94.9903,35.1876,-94.97
2019-05-18 12:55:00,2019-05-18 12:56:00,35.34,-94.4381,35.3408,-94.4331
2019-06-19 17:24:00,2019-06-19 17:26:00,33.8458,-94.6576,33.8478,-94.6515
2019-05-25 23:21:00,2019-05-25 23:35:00,35.9876,-96.2139,36.0337,-96.0299
2019-05-25 23:35:00,2019-05-25 23:38:00,36.0337,-96.0299,36.0471,-96.006
2019-05-22 18:26:00,2019-05-22 18:27:00,36.1624,-95.6727,36.1664,-95.6603
2019-05-25 23:53:00,2019-05-25 23:54:00,36.0704,-95.7617,36.072,-95.7459
2019-05-26 00:15:00,2019-05-26 00:15:00,35.5285,-95.5923,35.5285,-95.5923
2019-05-22 15:34:00,2019-05-22 15:35:00,35.4113,-96.4046,35.4203,-96.3993
2019-05-22 17:36:00,2019-05-22 17:36:00,35.8343,-95.6553,35.8343,-95.6553
2019-05-22 17:44:00,2019-05-22 17:53:00,36.7813,-95.2521,36.8239,-95.1783
2019-05-22 17:59:00,2019-05-22 18:01:00,36.832,-95.1399,36.842,-95.1172
2019-05-25 23:04:00,2019-05-25 23:07:00,35.9011,-96.4495,35.9018,-96.4036
2019-05-26 00:44:00,2019-05-26 00:47:00,36.2973,-95.0889,36.2975,-95.0322
2019-05-22 15:47:00,2019-05-22 15:49:00,35.4935,-96.3606,35.5012,-96.3492
2019-05-20 21:54:00,2019-05-20 22:04:00,36.2036,-94.9533,36.2214,-94.8324
2019-05-22 23:48:00,2019-05-22 23:51:00,36.5938,-95.0387,36.6139,-94.9995
2019-05-22 23:51:00,2019-05-23 00:00:00,36.6139,-94.9995,36.6644,-94.9127
2019-05-20 21:29:00,2019-05-20 21:45:00,36.0526,-95.1535,36.1615,-94.9891
2019-05-25 23:33:00,2019-05-25 23:39:00,36.0058,-96.0297,36.0106,-95.9137
2019-05-25 23:27:00,2019-05-25 23:33:00,35.9911,-96.132,36.0058,-96.0297
2019-05-20 21:01:00,2019-05-20 21:11:00,35.794,-95.8454,35.8545,-95.8194
2019-05-25 23:51:00,2019-05-25 23:53:00,36.0693,-95.778,36.0704,-95.7617
2019-05-22 17:03:00,2019-05-22 17:03:00,35.6237,-95.8869,35.6237,-95.8869
2019-05-21 05:08:00,2019-05-21 05:11:00,36.0231,-96.1655,36.0435,-96.159
2019-05-18 10:03:00,2019-05-18 10:08:00,35.9285,-95.9464,35.9584,-95.891
2019-05-25 23:14:00,2019-05-25 23:24:00,35.9079,-96.3092,35.9477,-96.126
2019-05-21 05:29:00,2019-05-21 05:30:00,36.1708,-95.9739,36.1762,-95.9751
2019-05-22 20:34:00,2019-05-22 21:07:00,36.4307,-94.8135,36.606,-94.6178
2019-05-22 15:41:00,2019-05-22 15:43:00,35.4538,-96.3853,35.4692,-96.3753
2019-05-22 18:25:00,2019-05-22 18:26:00,36.1563,-95.6889,36.1624,-95.6727
2019-05-22 23:39:00,2019-05-22 23:40:00,36.6091,-95.099,36.6143,-95.0876
2019-05-22 18:25:00,2019-05-22 18:34:00,36.9535,-94.9301,36.9989,-94.8707
2019-05-22 19:09:00,2019-05-22 19:19:00,36.3138,-95.3108,36.3567,-95.2885
2019-05-22 19:31:00,2019-05-22 19:31:00,36.42,-96.4881,36.42,-96.4881
2019-05-22 19:44:00,2019-05-22 19:44:00,36.2358,-95.2144,36.2358,-95.2144
2019-05-22 19:52:00,2019-05-22 20:02:00,36.2661,-95.1683,36.3173,-95.105
2019-05-22 16:43:00,2019-05-22 16:50:00,35.5519,-96.1403,35.5987,-96.1465
2019-05-22 19:28:00,2019-05-22 19:28:00,36.42,-96.5205,36.42,-96.5205
2019-05-22 16:10:00,2019-05-22 16:12:00,35.6066,-96.2292,35.6108,-96.2204
2019-05-22 16:32:00,2019-05-22 16:43:00,35.4903,-96.1605,35.5519,-96.1403
2019-05-22 16:23:00,2019-05-22 16:33:00,35.4313,-96.2168,35.5067,-96.1709
2019-06-02 19:18:00,2019-06-02 19:18:00,36.65,-102.76,36.65,-102.76
2019-05-22 17:07:00,2019-05-22 17:07:00,36.2923,-95.9378,36.2923,-95.9378
2019-10-20 21:01:00,2019-10-20 21:02:00,34.91,-96.92,34.91,-96.92
2019-10-20 21:12:00,2019-10-20 21:15:00,34.98,-96.7,35.0,-96.67
2019-08-26 20:01:00,2019-08-26 20:01:00,35.726,-97.514,35.726,-97.514
2019-08-26 19:55:00,2019-08-26 20:01:00,35.771,-97.496,35.726,-97.514
2019-08-26 19:12:00,2019-08-26 19:19:00,36.105,-97.443,36.078,-97.461
2019-08-23 19:10:00,2019-08-23 19:20:00,36.7969,-100.3509,36.797,-100.3858
2019-12-28 15:30:00,2019-12-28 15:31:00,36.0121,-95.7647,36.0137,-95.7617
2019-05-18 08:27:00,2019-05-18 08:27:00,36.106,-97.002,36.106,-97.002
2019-05-05 22:54:00,2019-05-05 22:56:00,36.282,-97.198,36.277,-97.175
2019-05-23 20:43:00,2019-05-23 20:44:00,36.6486,-99.9766,36.6486,-99.9766
2019-05-01 12:26:00,2019-05-01 12:26:00,34.1165,-98.0268,34.1165,-98.0268
2019-05-01 13:08:00,2019-05-01 13:08:00,34.24,-97.8475,34.24,-97.8475
2019-05-01 15:21:00,2019-05-01 15:29:00,33.942,-97.212,33.94,-97.157
2019-06-19 01:21:00,2019-06-19 01:22:00,34.963,-96.748,34.968,-96.764
2019-05-23 19:30:00,2019-05-23 19:47:00,36.4998,-100.0506,36.5739,-100.0032
2019-05-20 16:08:00,2019-05-20 16:13:00,36.211,-97.46,36.273,-97.406
2019-05-01 16:17:00,2019-05-01 16:26:00,33.833,-97.395,33.911,-97.325
2019-05-20 15:55:00,2019-05-20 15:57:00,36.123,-97.69,36.123,-97.676
2019-05-01 15:46:00,2019-05-01 15:48:00,34.015,-97.134,34.009,-97.123
2019-05-25 21:46:00,2019-05-25 21:47:00,35.481,-97.599,35.482,-97.583
2019-05-07 22:32:00,2019-05-07 22:55:00,35.1289,-99.0768,35.24,-99.008
2019-05-20 14:31:00,2019-05-20 14:32:00,35.8614,-97.7557,35.8614,-97.7557
2019-05-07 22:23:00,2019-05-07 22:33:00,35.065,-99.08,35.115,-99.063
2019-05-18 06:37:00,2019-05-18 06:38:00,34.473,-98.334,34.48,-98.33
2019-05-20 15:23:00,2019-05-20 15:27:00,36.253,-97.385,36.287,-97.352
2019-05-21 03:50:00,2019-05-21 03:50:00,35.463,-96.856,35.463,-96.856
2019-05-25 21:49:00,2019-05-25 21:50:00,35.49,-97.539,35.494,-97.53
2019-12-28 15:31:00,2019-12-28 15:32:00,36.0137,-95.7617,36.0225,-95.7466
2019-05-07 19:12:00,2019-05-07 19:16:00,35.096,-99.963,35.121,-99.943
2019-04-17 15:47:00,2019-04-17 15:53:00,36.314,-99.942,36.325,-99.967
2019-04-17 15:49:00,2019-04-17 16:03:00,36.37,-99.9,36.36,-99.88
2019-04-30 13:29:00,2019-04-30 13:30:00,35.8546,-95.6922,35.8566,-95.6898
2019-04-30 13:30:00,2019-04-30 13:36:00,35.8566,-95.6898,35.873,-95.6591
2019-04-30 11:22:00,2019-04-30 11:23:00,34.504,-96.8702,34.506,-96.8684
2019-04-30 14:51:00,2019-04-30 14:51:00,36.2563,-95.1501,36.2563,-95.1501
2019-04-30 15:15:00,2019-04-30 15:24:00,36.8236,-95.0748,36.8403,-94.9993
2019-04-30 15:29:00,2019-04-30 15:44:00,36.859,-94.9586,36.9092,-94.846
2019-04-30 13:44:00,2019-04-30 13:47:00,36.519,-95.832,36.5283,-95.812
2019-04-30 13:47:00,2019-04-30 14:09:00,36.5283,-95.812,36.5882,-95.6844
2019-04-30 13:57:00,2019-04-30 14:09:00,36.8425,-95.6177,36.9366,-95.5518
2019-04-30 14:02:00,2019-04-30 14:17:00,35.9993,-95.4553,36.0688,-95.3443
2019-05-21 02:57:00,2019-05-21 03:08:00,35.218,-97.361,35.269,-97.363
2019-05-23 19:47:00,2019-05-23 19:51:00,36.5739,-100.0032,36.593,-99.984
2019-05-21 06:03:00,2019-05-21 06:06:00,34.335,-96.345,34.349,-96.323
2019-05-23 21:42:00,2019-05-23 21:47:00,36.975,-99.498,36.995,-99.471
2019-12-28 15:28:00,2019-12-28 15:28:00,34.4702,-96.246,34.4702,-96.246
2019-05-07 22:57:00,2019-05-07 23:01:00,36.873,-97.066,36.896,-97.049
2019-05-18 10:18:00,2019-05-18 10:18:00,34.647,-96.178,34.647,-96.178
2019-05-18 08:33:00,2019-05-18 08:33:00,36.102,-96.87,36.102,-96.87
2019-05-20 14:54:00,2019-05-20 14:55:00,35.987,-97.617,36.0,-97.607
2019-04-30 20:07:00,2019-04-30 20:26:00,33.9711,-96.2071,34.157,-96.0586
2019-04-30 20:26:00,2019-04-30 20:42:00,34.157,-96.0586,34.319,-95.974
2019-05-20 14:50:00,2019-05-20 14:58:00,35.953,-97.656,36.029,-97.598
2019-05-21 03:33:00,2019-05-21 03:42:00,35.387,-97.028,35.42,-97.014
2019-05-21 02:45:00,2019-05-21 02:48:00,35.109,-97.447,35.139,-97.409
2019-05-21 03:50:00,2019-05-21 03:55:00,35.463,-96.856,35.493,-96.846
2019-05-25 21:56:00,2019-05-25 21:57:00,35.249,-97.552,35.246,-97.542
2019-05-07 21:10:00,2019-05-07 21:10:00,35.2609,-99.5501,35.2609,-99.5501
2019-05-20 15:38:00,2019-05-20 15:38:00,36.041,-97.885,36.041,-97.885
2019-05-25 18:04:00,2019-05-25 18:06:00,35.0449,-99.5163,35.0449,-99.5163
